Time,NPS score,User id
2016-05-11,5,275
2016-05-11,3,805
2016-05-11,3,960
2016-05-11,0,554
2016-05-11,0,165
2016-05-11,4,57
2016-05-11,6,238
2016-05-11,6,354
2016-05-11,0,793
2016-05-12,9,760
2016-05-12,0,309
2016-05-12,9,597
2016-05-12,9,64
2016-05-12,6,791
2016-05-12,2,895
2016-05-12,7,501
2016-05-12,6,339
2016-05-12,8,426
2016-05-12,7,910
2016-05-12,6,16
2016-05-12,3,416
2016-05-12,2,415
2016-05-12,7,318
2016-05-12,5,13
2016-05-12,6,717
2016-05-12,3,900
2016-05-12,0,780
2016-05-12,1,130
2016-05-12,1,680
2016-05-12,6,484
2016-05-12,1,633
2016-05-13,10,620
2016-05-13,1,569
2016-05-13,3,19
2016-05-13,10,867
2016-05-13,9,818
2016-05-13,7,157
2016-05-13,6,189
2016-05-13,3,319
2016-05-13,5,794
2016-05-13,3,916
2016-05-13,8,658
2016-05-13,5,360
2016-05-13,3,475
2016-05-13,1,486
2016-05-13,8,473
2016-05-13,9,863
2016-05-13,4,906
2016-05-13,5,347
2016-05-13,7,589
2016-05-13,2,225
2016-05-13,3,483
2016-05-13,8,666
2016-05-13,7,703
2016-05-13,6,644
2016-05-13,6,795
2016-05-13,2,400
2016-05-14,9,204
2016-05-14,10,813
2016-05-14,7,324
2016-05-14,7,727
2016-05-14,1,833
2016-05-14,3,532
2016-05-14,2,508
2016-05-14,3,884
2016-05-14,3,659
2016-05-14,9,632
2016-05-14,4,691
2016-05-14,5,473
2016-05-14,8,235
2016-05-14,4,914
2016-05-14,3,202
2016-05-14,8,200
2016-05-15,2,249
2016-05-15,10,607
2016-05-15,1,244
2016-05-15,5,943
2016-05-15,4,638
2016-05-15,9,98
2016-05-15,10,456
2016-05-15,3,913
2016-05-15,2,84
2016-05-15,1,440
2016-05-15,3,853
2016-05-15,4,484
2016-05-15,2,854
2016-05-15,7,328
2016-05-15,1,489
2016-05-15,1,124
2016-05-15,8,350
2016-05-15,1,896
2016-05-15,2,472
2016-05-15,8,603
2016-05-15,4,226
2016-05-15,7,863
2016-05-15,3,22
2016-05-16,5,402
2016-05-16,8,740
2016-05-16,3,102
2016-05-16,1,998
2016-05-16,5,993
2016-05-16,3,986
2016-05-16,9,843
2016-05-16,1,799
2016-05-16,2,307
2016-05-16,5,846
2016-05-16,3,216
2016-05-16,2,754
2016-05-16,5,380
2016-05-16,4,950
2016-05-16,1,892
2016-05-16,9,991
2016-05-16,10,794
2016-05-16,5,572
2016-05-16,2,30
2016-05-16,0,449
2016-05-16,4,102
2016-05-17,3,232
2016-05-17,1,699
2016-05-17,1,997
2016-05-17,3,7
2016-05-17,2,894
2016-05-17,6,380
2016-05-17,5,747
2016-05-17,1,571
2016-05-17,4,924
2016-05-17,1,9
2016-05-17,10,373
2016-05-17,1,255
2016-05-17,7,499
2016-05-17,7,412
2016-05-17,9,813
2016-05-17,3,17
2016-05-17,6,908
2016-05-17,8,769
2016-05-17,0,901
2016-05-17,5,187
2016-05-17,5,129
2016-05-17,6,87
2016-05-17,7,461
2016-05-18,5,165
2016-05-18,2,248
2016-05-18,0,374
2016-05-18,4,29
2016-05-18,7,450
2016-05-18,6,690
2016-05-18,4,480
2016-05-18,6,762
2016-05-18,2,756
2016-05-18,1,835
2016-05-18,7,238
2016-05-18,8,187
2016-05-18,9,359
2016-05-18,5,424
2016-05-18,5,734
2016-05-18,9,257
2016-05-18,2,51
2016-05-18,1,229
2016-05-18,9,149
2016-05-18,1,728
2016-05-18,3,339
2016-05-18,7,706
2016-05-18,4,745
2016-05-19,2,116
2016-05-19,10,737
2016-05-19,4,866
2016-05-19,9,124
2016-05-19,6,472
2016-05-19,9,199
2016-05-19,8,280
2016-05-19,8,934
2016-05-19,9,894
2016-05-19,1,871
2016-05-19,1,86
2016-05-19,5,737
2016-05-19,3,130
2016-05-19,10,482
2016-05-19,7,991
2016-05-19,8,678
2016-05-19,9,730
2016-05-19,5,773
2016-05-19,5,642
2016-05-19,9,119
2016-05-19,8,70
2016-05-19,9,434
2016-05-20,1,312
2016-05-20,0,248
2016-05-20,9,129
2016-05-20,2,23
2016-05-20,3,645
2016-05-20,9,111
2016-05-20,4,196
2016-05-20,1,377
2016-05-20,8,243
2016-05-20,2,353
2016-05-20,6,682
2016-05-20,10,952
2016-05-20,7,103
2016-05-20,6,274
2016-05-20,5,927
2016-05-20,8,491
2016-05-20,4,364
2016-05-20,9,612
2016-05-20,7,362
2016-05-20,1,300
2016-05-20,8,521
2016-05-20,7,723
2016-05-21,9,517
2016-05-21,5,310
2016-05-21,1,137
2016-05-21,3,552
2016-05-21,5,255
2016-05-21,9,917
2016-05-21,5,216
2016-05-21,4,6
2016-05-21,4,228
2016-05-21,5,428
2016-05-21,4,724
2016-05-21,9,984
2016-05-21,7,843
2016-05-21,5,684
2016-05-21,6,292
2016-05-21,9,487
2016-05-21,7,77
2016-05-21,9,226
2016-05-21,2,917
2016-05-21,0,817
2016-05-22,3,231
2016-05-22,7,38
2016-05-22,7,463
2016-05-22,7,944
2016-05-22,4,184
2016-05-22,8,619
2016-05-22,9,961
2016-05-22,9,689
2016-05-22,5,914
2016-05-22,6,770
2016-05-22,6,153
2016-05-22,0,359
2016-05-22,8,937
2016-05-22,3,119
2016-05-22,4,348
2016-05-22,8,966
2016-05-22,9,975
2016-05-22,8,980
2016-05-22,6,551
2016-05-22,7,102
2016-05-22,0,493
2016-05-22,1,726
2016-05-23,8,874
2016-05-23,2,976
2016-05-23,8,819
2016-05-23,9,353
2016-05-23,2,569
2016-05-23,8,984
2016-05-23,3,347
2016-05-23,10,442
2016-05-23,8,533
2016-05-23,9,563
2016-05-23,2,828
2016-05-23,6,164
2016-05-23,4,869
2016-05-23,3,887
2016-05-23,0,973
2016-05-23,1,423
2016-05-24,8,48
2016-05-24,9,280
2016-05-24,0,549
2016-05-24,5,642
2016-05-24,9,408
2016-05-24,1,938
2016-05-24,3,781
2016-05-24,7,40
2016-05-24,2,94
2016-05-24,6,849
2016-05-24,7,292
2016-05-24,5,624
2016-05-24,2,178
2016-05-24,3,441
2016-05-24,2,879
2016-05-24,10,403
2016-05-24,8,533
2016-05-24,6,688
2016-05-25,4,251
2016-05-25,3,628
2016-05-25,6,67
2016-05-25,0,38
2016-05-25,3,402
2016-05-25,4,93
2016-05-25,8,212
2016-05-25,10,625
2016-05-25,3,528
2016-05-25,0,759
2016-05-25,3,45
2016-05-25,7,806
2016-05-25,0,386
2016-05-25,3,149
2016-05-25,8,129
2016-05-25,6,120
2016-05-25,7,677
2016-05-25,6,98
2016-05-25,1,82
2016-05-25,3,252
2016-05-26,1,448
2016-05-26,9,589
2016-05-26,1,37
2016-05-26,2,595
2016-05-26,9,640
2016-05-26,7,477
2016-05-26,5,510
2016-05-26,7,435
2016-05-26,4,756
2016-05-26,9,973
2016-05-26,5,785
2016-05-26,6,709
2016-05-26,7,191
2016-05-26,3,787
2016-05-26,2,732
2016-05-26,5,670
2016-05-26,7,48
2016-05-26,10,813
2016-05-26,0,957
2016-05-26,3,664
2016-05-26,3,273
2016-05-26,4,234
2016-05-26,5,494
2016-05-26,8,523
2016-05-26,9,678
2016-05-27,2,828
2016-05-27,8,619
2016-05-27,3,892
2016-05-27,9,827
2016-05-27,9,178
2016-05-27,9,124
2016-05-27,3,77
2016-05-27,5,961
2016-05-27,6,351
2016-05-27,5,230
2016-05-27,8,697
2016-05-27,1,6
2016-05-27,1,472
2016-05-27,6,446
2016-05-27,8,673
2016-05-27,2,282
2016-05-27,5,388
2016-05-27,7,35
2016-05-27,2,709
2016-05-27,4,887
2016-05-28,0,447
2016-05-28,10,277
2016-05-28,0,593
2016-05-28,5,743
2016-05-28,7,122
2016-05-28,8,480
2016-05-28,10,229
2016-05-28,9,43
2016-05-28,5,945
2016-05-28,5,724
2016-05-28,10,401
2016-05-28,5,328
2016-05-28,10,895
2016-05-28,8,475
2016-05-28,5,805
2016-05-28,10,608
2016-05-29,2,53
2016-05-29,3,679
2016-05-29,0,905
2016-05-29,5,837
2016-05-29,3,921
2016-05-29,9,558
2016-05-29,9,638
2016-05-29,3,709
2016-05-29,10,443
2016-05-29,10,221
2016-05-29,9,962
2016-05-29,4,79
2016-05-29,3,284
2016-05-29,1,263
2016-05-29,6,643
2016-05-29,5,364
2016-05-30,4,468
2016-05-30,0,847
2016-05-30,1,574
2016-05-30,9,89
2016-05-30,5,985
2016-05-30,4,263
2016-05-30,7,271
2016-05-30,3,248
2016-05-30,6,413
2016-05-30,10,722
2016-05-30,3,16
2016-05-30,9,337
2016-05-30,8,65
2016-05-30,5,79
2016-05-30,6,421
2016-05-30,10,923
2016-05-30,2,560
2016-05-30,4,370
2016-05-30,10,930
2016-05-30,2,197
2016-05-30,2,84
2016-05-30,1,432
2016-05-30,4,30
2016-05-31,1,415
2016-05-31,10,967
2016-05-31,6,506
2016-05-31,4,625
2016-05-31,9,165
2016-05-31,3,486
2016-05-31,5,534
2016-05-31,1,198
2016-05-31,8,260
2016-05-31,8,109
2016-05-31,3,933
2016-05-31,2,41
2016-05-31,9,572
2016-05-31,6,621
2016-05-31,2,884
2016-05-31,2,912
2016-05-31,10,379
2016-05-31,8,792
2016-05-31,6,681
2016-05-31,4,78
2016-05-31,1,782
2016-05-31,2,457
2016-05-31,9,368
2016-05-31,8,729
2016-06-01,9,419
2016-06-01,8,980
2016-06-01,5,842
2016-06-01,3,276
2016-06-01,5,138
2016-06-01,8,258
2016-06-01,2,736
2016-06-01,1,6
2016-06-01,7,416
2016-06-01,7,453
2016-06-01,4,760
2016-06-01,2,50
2016-06-01,6,131
2016-06-01,7,751
2016-06-01,4,753
2016-06-01,7,501
2016-06-01,5,916
2016-06-01,3,432
2016-06-01,2,529
2016-06-02,10,938
2016-06-02,4,552
2016-06-02,5,565
2016-06-02,9,581
2016-06-02,6,453
2016-06-02,7,908
2016-06-02,3,586
2016-06-02,5,974
2016-06-02,10,597
2016-06-02,9,624
2016-06-02,10,967
2016-06-02,5,216
2016-06-02,4,479
2016-06-02,4,207
2016-06-02,4,71
2016-06-02,4,547
2016-06-02,5,487
2016-06-02,4,347
2016-06-02,5,177
2016-06-02,10,21
2016-06-02,10,856
2016-06-02,2,146
2016-06-02,10,491
2016-06-02,7,827
2016-06-03,0,479
2016-06-03,0,567
2016-06-03,3,771
2016-06-03,5,672
2016-06-03,3,64
2016-06-03,7,701
2016-06-03,10,957
2016-06-03,4,554
2016-06-03,7,840
2016-06-03,9,507
2016-06-03,2,983
2016-06-03,5,76
2016-06-03,2,647
2016-06-03,7,428
2016-06-03,5,617
2016-06-03,1,382
2016-06-03,1,313
2016-06-03,1,756
2016-06-03,7,895
2016-06-03,9,68
2016-06-03,4,751
2016-06-03,5,818
2016-06-03,6,343
2016-06-04,7,784
2016-06-04,5,256
2016-06-04,6,965
2016-06-04,8,826
2016-06-04,9,945
2016-06-04,2,919
2016-06-04,4,959
2016-06-04,4,441
2016-06-04,1,792
2016-06-04,0,62
2016-06-04,4,747
2016-06-04,0,420
2016-06-04,9,147
2016-06-04,6,995
2016-06-04,6,608
2016-06-04,1,569
2016-06-04,9,508
2016-06-04,5,305
2016-06-04,0,523
2016-06-04,8,230
2016-06-05,3,640
2016-06-05,9,206
2016-06-05,2,57
2016-06-05,7,243
2016-06-05,8,567
2016-06-05,4,356
2016-06-05,2,310
2016-06-05,8,815
2016-06-05,2,819
2016-06-05,2,788
2016-06-05,8,412
2016-06-05,8,594
2016-06-05,9,983
2016-06-05,9,410
2016-06-05,6,706
2016-06-05,4,635
2016-06-05,7,974
2016-06-05,2,724
2016-06-05,3,150
2016-06-05,7,275
2016-06-05,6,76
2016-06-05,1,145
2016-06-05,9,551
2016-06-05,5,255
2016-06-06,0,646
2016-06-06,5,442
2016-06-06,9,80
2016-06-06,4,674
2016-06-06,6,388
2016-06-06,5,485
2016-06-06,2,33
2016-06-06,7,664
2016-06-06,7,418
2016-06-06,4,570
2016-06-06,4,83
2016-06-06,5,825
2016-06-06,6,797
2016-06-06,10,177
2016-06-06,1,212
2016-06-06,4,702
2016-06-06,8,947
2016-06-06,3,73
2016-06-06,3,238
2016-06-06,6,687
2016-06-07,10,249
2016-06-07,9,142
2016-06-07,10,223
2016-06-07,6,904
2016-06-07,5,320
2016-06-07,6,375
2016-06-07,3,223
2016-06-07,6,674
2016-06-07,8,792
2016-06-07,7,822
2016-06-07,2,649
2016-06-07,9,262
2016-06-07,8,5
2016-06-07,5,300
2016-06-07,8,101
2016-06-07,8,600
2016-06-07,7,851
2016-06-07,5,987
2016-06-07,6,814
2016-06-08,2,704
2016-06-08,1,990
2016-06-08,2,919
2016-06-08,0,862
2016-06-08,3,447
2016-06-08,0,928
2016-06-08,8,713
2016-06-08,7,983
2016-06-08,0,304
2016-06-08,4,897
2016-06-08,2,650
2016-06-08,1,346
2016-06-08,4,582
2016-06-08,3,144
2016-06-08,5,497
2016-06-08,7,723
2016-06-08,2,500
2016-06-08,6,140
2016-06-08,4,196
2016-06-09,6,422
2016-06-09,5,364
2016-06-09,7,339
2016-06-09,7,729
2016-06-09,3,927
2016-06-09,5,857
2016-06-09,3,433
2016-06-09,1,162
2016-06-09,5,527
2016-06-09,4,258
2016-06-09,2,627
2016-06-09,2,977
2016-06-09,7,221
2016-06-09,3,147
2016-06-09,6,199
2016-06-09,9,441
2016-06-09,10,964
2016-06-09,1,879
2016-06-10,4,619
2016-06-10,10,808
2016-06-10,7,791
2016-06-10,2,768
2016-06-10,0,708
2016-06-10,0,709
2016-06-10,2,546
2016-06-10,0,613
2016-06-10,4,730
2016-06-10,7,103
2016-06-10,9,836
2016-06-10,3,787
2016-06-10,8,979
2016-06-10,2,616
2016-06-10,2,494
2016-06-10,9,716
2016-06-10,1,260
2016-06-10,7,88
2016-06-10,4,164
2016-06-10,8,136
2016-06-10,10,771
2016-06-10,4,520
2016-06-11,7,674
2016-06-11,7,40
2016-06-11,10,181
2016-06-11,3,541
2016-06-11,1,684
2016-06-11,8,723
2016-06-11,6,215
2016-06-11,6,845
2016-06-11,4,573
2016-06-11,3,801
2016-06-11,3,819
2016-06-11,2,887
2016-06-11,1,763
2016-06-11,2,512
2016-06-11,7,900
2016-06-11,1,410
2016-06-11,4,618
2016-06-11,6,24
2016-06-11,2,856
2016-06-11,7,155
2016-06-11,9,725
2016-06-11,8,818
2016-06-11,4,463
2016-06-12,7,313
2016-06-12,4,721
2016-06-12,0,585
2016-06-12,4,337
2016-06-12,2,5
2016-06-12,2,967
2016-06-12,2,372
2016-06-12,7,1000
2016-06-12,7,219
2016-06-12,8,150
2016-06-12,0,983
2016-06-12,3,627
2016-06-12,6,291
2016-06-12,3,445
2016-06-12,9,913
2016-06-12,1,857
2016-06-12,3,123
2016-06-12,1,132
2016-06-12,4,266
2016-06-12,2,483
2016-06-12,2,873
2016-06-12,9,527
2016-06-12,4,352
2016-06-12,1,603
2016-06-13,3,957
2016-06-13,3,771
2016-06-13,3,744
2016-06-13,10,692
2016-06-13,1,649
2016-06-13,4,460
2016-06-13,4,765
2016-06-13,8,243
2016-06-13,5,601
2016-06-13,5,183
2016-06-13,10,403
2016-06-13,10,945
2016-06-13,9,16
2016-06-13,9,942
2016-06-13,6,764
2016-06-13,2,993
2016-06-13,0,157
2016-06-13,0,943
2016-06-13,2,168
2016-06-13,6,892
2016-06-13,2,228
2016-06-13,8,552
2016-06-14,1,4
2016-06-14,8,159
2016-06-14,5,569
2016-06-14,8,242
2016-06-14,8,421
2016-06-14,5,554
2016-06-14,6,363
2016-06-14,6,25
2016-06-14,8,871
2016-06-14,0,937
2016-06-14,7,930
2016-06-14,5,354
2016-06-14,0,419
2016-06-14,5,523
2016-06-14,4,865
2016-06-14,9,628
2016-06-14,8,610
2016-06-14,9,193
2016-06-14,1,68
2016-06-14,0,287
2016-06-14,2,521
2016-06-14,8,650
2016-06-14,10,881
2016-06-14,1,129
2016-06-15,5,438
2016-06-15,2,529
2016-06-15,2,239
2016-06-15,7,753
2016-06-15,5,376
2016-06-15,10,128
2016-06-15,2,846
2016-06-15,9,101
2016-06-15,2,407
2016-06-15,9,194
2016-06-15,3,40
2016-06-15,9,811
2016-06-15,3,471
2016-06-15,5,184
2016-06-15,0,44
2016-06-15,5,563
2016-06-15,1,49
2016-06-15,3,650
2016-06-15,8,861
2016-06-15,1,816
2016-06-16,7,693
2016-06-16,4,784
2016-06-16,7,102
2016-06-16,5,204
2016-06-16,5,81
2016-06-16,1,851
2016-06-16,6,470
2016-06-16,3,539
2016-06-16,0,805
2016-06-16,2,61
2016-06-16,8,632
2016-06-16,7,676
2016-06-16,3,695
2016-06-16,7,542
2016-06-16,6,578
2016-06-16,9,579
2016-06-16,8,997
2016-06-16,8,375
2016-06-17,6,490
2016-06-17,7,723
2016-06-17,2,213
2016-06-17,4,138
2016-06-17,3,475
2016-06-17,8,445
2016-06-17,6,902
2016-06-17,2,214
2016-06-17,4,365
2016-06-17,1,116
2016-06-17,4,132
2016-06-17,10,993
2016-06-17,5,58
2016-06-17,0,914
2016-06-17,4,738
2016-06-17,7,349
2016-06-17,6,656
2016-06-17,6,662
2016-06-17,8,837
2016-06-17,9,115
2016-06-18,7,867
2016-06-18,5,562
2016-06-18,7,474
2016-06-18,0,930
2016-06-18,9,867
2016-06-18,6,771
2016-06-18,1,509
2016-06-18,9,635
2016-06-18,9,950
2016-06-18,9,555
2016-06-18,1,179
2016-06-18,7,472
2016-06-18,5,970
2016-06-18,8,329
2016-06-18,5,9
2016-06-18,8,596
2016-06-18,6,655
2016-06-18,6,103
2016-06-18,9,942
2016-06-18,7,896
2016-06-18,7,461
2016-06-18,4,879
2016-06-19,8,761
2016-06-19,5,856
2016-06-19,9,686
2016-06-19,4,178
2016-06-19,0,33
2016-06-19,7,65
2016-06-19,7,61
2016-06-19,7,347
2016-06-19,8,906
2016-06-19,3,184
2016-06-19,9,16
2016-06-19,3,374
2016-06-19,10,199
2016-06-19,10,503
2016-06-19,6,298
2016-06-19,5,819
2016-06-19,7,277
2016-06-20,2,830
2016-06-20,4,490
2016-06-20,7,31
2016-06-20,2,241
2016-06-20,5,227
2016-06-20,8,414
2016-06-20,1,99
2016-06-20,1,937
2016-06-20,9,163
2016-06-20,2,220
2016-06-20,2,992
2016-06-20,1,285
2016-06-20,4,871
2016-06-20,4,319
2016-06-20,7,73
2016-06-20,2,339
2016-06-20,4,150
2016-06-21,7,93
2016-06-21,2,614
2016-06-21,9,397
2016-06-21,1,549
2016-06-21,6,567
2016-06-21,1,87
2016-06-21,6,372
2016-06-21,2,758
2016-06-21,2,7
2016-06-21,3,906
2016-06-21,7,439
2016-06-21,8,123
2016-06-21,5,546
2016-06-21,7,871
2016-06-21,9,819
2016-06-21,5,582
2016-06-21,1,651
2016-06-21,8,911
2016-06-21,6,321
2016-06-21,10,821
2016-06-21,10,377
2016-06-21,9,727
2016-06-22,6,3
2016-06-22,4,252
2016-06-22,2,932
2016-06-22,5,712
2016-06-22,7,56
2016-06-22,9,392
2016-06-22,10,205
2016-06-22,5,0
2016-06-22,4,662
2016-06-22,3,433
2016-06-22,5,384
2016-06-22,10,670
2016-06-22,2,267
2016-06-22,1,217
2016-06-22,3,875
2016-06-22,4,61
2016-06-22,5,309
2016-06-22,6,477
2016-06-22,10,155
2016-06-22,9,777
2016-06-23,7,38
2016-06-23,10,73
2016-06-23,4,185
2016-06-23,9,304
2016-06-23,5,624
2016-06-23,3,29
2016-06-23,5,402
2016-06-23,10,238
2016-06-23,8,286
2016-06-23,9,478
2016-06-23,1,201
2016-06-23,2,905
2016-06-23,1,647
2016-06-23,1,157
2016-06-23,8,194
2016-06-23,8,656
2016-06-23,9,30
2016-06-23,1,803
2016-06-23,0,327
2016-06-23,4,344
2016-06-23,8,790
2016-06-23,9,803
2016-06-24,7,254
2016-06-24,4,442
2016-06-24,1,227
2016-06-24,4,578
2016-06-24,6,121
2016-06-24,9,914
2016-06-24,3,968
2016-06-24,6,620
2016-06-24,8,138
2016-06-24,5,316
2016-06-24,7,66
2016-06-24,8,687
2016-06-24,3,42
2016-06-24,6,747
2016-06-24,6,353
2016-06-24,8,504
2016-06-24,6,680
2016-06-24,9,27
2016-06-24,6,885
2016-06-24,7,376
2016-06-24,6,624
2016-06-25,5,73
2016-06-25,8,544
2016-06-25,3,374
2016-06-25,5,809
2016-06-25,10,657
2016-06-25,7,97
2016-06-25,7,261
2016-06-25,10,764
2016-06-25,8,724
2016-06-25,9,171
2016-06-25,1,17
2016-06-25,4,62
2016-06-25,2,137
2016-06-25,3,793
2016-06-25,1,767
2016-06-25,4,108
2016-06-25,10,123
2016-06-25,6,218
2016-06-25,2,45
2016-06-25,8,389
2016-06-25,9,835
2016-06-25,0,915
2016-06-25,5,691
2016-06-26,10,738
2016-06-26,9,263
2016-06-26,1,585
2016-06-26,9,290
2016-06-26,7,95
2016-06-26,5,352
2016-06-26,9,156
2016-06-26,8,808
2016-06-26,9,637
2016-06-26,2,403
2016-06-26,5,674
2016-06-26,8,174
2016-06-26,7,998
2016-06-26,7,885
2016-06-26,5,982
2016-06-26,5,714
2016-06-26,7,632
2016-06-26,5,502
2016-06-26,9,15
2016-06-26,1,882
2016-06-26,9,156
2016-06-27,10,779
2016-06-27,7,438
2016-06-27,10,340
2016-06-27,4,791
2016-06-27,6,618
2016-06-27,8,226
2016-06-27,10,386
2016-06-27,4,734
2016-06-27,8,148
2016-06-27,2,637
2016-06-27,1,812
2016-06-27,5,488
2016-06-27,8,775
2016-06-27,0,817
2016-06-27,1,624
2016-06-27,9,880
2016-06-27,6,681
2016-06-27,5,80
2016-06-28,7,598
2016-06-28,9,592
2016-06-28,3,43
2016-06-28,5,628
2016-06-28,8,415
2016-06-28,0,665
2016-06-28,4,995
2016-06-28,7,214
2016-06-28,7,127
2016-06-28,9,505
2016-06-28,2,833
2016-06-28,6,918
2016-06-28,9,885
2016-06-28,6,453
2016-06-28,2,173
2016-06-28,0,876
2016-06-28,8,305
2016-06-28,3,10
2016-06-28,2,641
2016-06-28,5,398
2016-06-28,7,496
2016-06-28,1,282
2016-06-28,8,350
2016-06-28,4,540
2016-06-28,2,619
2016-06-28,0,146
2016-06-28,6,746
2016-06-29,5,714
2016-06-29,4,960
2016-06-29,8,94
2016-06-29,2,458
2016-06-29,5,486
2016-06-29,1,761
2016-06-29,1,561
2016-06-29,2,610
2016-06-29,4,172
2016-06-29,1,618
2016-06-29,6,908
2016-06-29,6,523
2016-06-29,1,340
2016-06-29,8,954
2016-06-29,1,88
2016-06-29,5,971
2016-06-29,1,738
2016-06-29,5,70
2016-06-29,4,266
2016-06-29,6,115
2016-06-29,3,592
2016-06-29,6,414
2016-06-30,2,473
2016-06-30,1,865
2016-06-30,6,564
2016-06-30,1,143
2016-06-30,2,563
2016-06-30,4,832
2016-06-30,3,28
2016-06-30,8,635
2016-06-30,3,497
2016-06-30,9,107
2016-06-30,4,604
2016-06-30,7,471
2016-06-30,4,74
2016-06-30,7,941
2016-06-30,7,206
2016-06-30,2,422
2016-06-30,1,945
2016-06-30,6,929
2016-06-30,2,59
2016-07-01,1,284
2016-07-01,9,788
2016-07-01,4,536
2016-07-01,6,396
2016-07-01,10,869
2016-07-01,5,137
2016-07-01,4,818
2016-07-01,9,714
2016-07-01,2,178
2016-07-01,3,382
2016-07-01,6,846
2016-07-01,4,618
2016-07-01,1,702
2016-07-01,7,986
2016-07-01,5,765
2016-07-01,10,415
2016-07-01,4,952
2016-07-01,5,922
2016-07-02,5,560
2016-07-02,6,698
2016-07-02,0,677
2016-07-02,3,809
2016-07-02,4,437
2016-07-02,0,234
2016-07-02,10,806
2016-07-02,9,135
2016-07-02,1,288
2016-07-02,0,484
2016-07-02,4,971
2016-07-02,4,332
2016-07-02,2,24
2016-07-02,7,89
2016-07-02,8,462
2016-07-03,6,342
2016-07-03,5,528
2016-07-03,1,625
2016-07-03,4,736
2016-07-03,9,629
2016-07-03,7,737
2016-07-03,4,847
2016-07-03,4,20
2016-07-03,8,386
2016-07-03,2,771
2016-07-03,8,569
2016-07-03,5,270
2016-07-03,3,946
2016-07-03,3,225
2016-07-03,6,187
2016-07-03,5,603
2016-07-03,5,154
2016-07-03,10,593
2016-07-03,6,680
2016-07-03,4,464
2016-07-03,7,626
2016-07-03,5,391
2016-07-04,6,764
2016-07-04,4,100
2016-07-04,5,527
2016-07-04,2,886
2016-07-04,9,626
2016-07-04,2,481
2016-07-04,4,605
2016-07-04,10,359
2016-07-04,7,422
2016-07-04,9,571
2016-07-04,8,846
2016-07-04,2,567
2016-07-04,3,442
2016-07-04,0,839
2016-07-04,3,185
2016-07-04,2,595
2016-07-04,5,517
2016-07-05,3,117
2016-07-05,2,239
2016-07-05,9,410
2016-07-05,8,921
2016-07-05,5,329
2016-07-05,2,63
2016-07-05,1,413
2016-07-05,4,603
2016-07-05,5,270
2016-07-05,7,396
2016-07-05,5,857
2016-07-05,3,229
2016-07-05,7,463
2016-07-05,2,812
2016-07-05,5,377
2016-07-05,8,15
2016-07-05,9,227
2016-07-05,6,632
2016-07-05,4,944
2016-07-05,3,907
2016-07-06,3,372
2016-07-06,0,300
2016-07-06,2,332
2016-07-06,10,137
2016-07-06,1,467
2016-07-06,3,333
2016-07-06,5,694
2016-07-06,4,653
2016-07-06,4,355
2016-07-06,7,739
2016-07-06,5,74
2016-07-06,0,365
2016-07-06,10,574
2016-07-06,8,108
2016-07-06,4,615
2016-07-06,6,538
2016-07-06,6,485
2016-07-06,5,351
2016-07-06,3,892
2016-07-06,7,53
2016-07-06,9,320
2016-07-06,1,265
2016-07-06,7,168
2016-07-06,9,569
2016-07-07,3,992
2016-07-07,0,851
2016-07-07,6,488
2016-07-07,1,972
2016-07-07,8,310
2016-07-07,1,420
2016-07-07,9,321
2016-07-07,7,730
2016-07-07,1,322
2016-07-07,2,217
2016-07-07,4,13
2016-07-07,5,46
2016-07-07,2,763
2016-07-07,5,354
2016-07-07,3,567
2016-07-07,4,923
2016-07-07,2,80
2016-07-07,7,458
2016-07-08,1,221
2016-07-08,8,407
2016-07-08,8,221
2016-07-08,1,442
2016-07-08,8,27
2016-07-08,1,460
2016-07-08,4,277
2016-07-08,9,358
2016-07-08,9,987
2016-07-08,3,37
2016-07-08,6,255
2016-07-08,9,252
2016-07-08,7,504
2016-07-08,1,988
2016-07-08,10,570
2016-07-08,6,388
2016-07-08,8,679
2016-07-08,8,532
2016-07-08,1,476
2016-07-08,1,148
2016-07-09,3,615
2016-07-09,7,25
2016-07-09,0,428
2016-07-09,5,273
2016-07-09,9,138
2016-07-09,3,756
2016-07-09,8,398
2016-07-09,1,996
2016-07-09,2,363
2016-07-09,1,497
2016-07-09,3,407
2016-07-09,8,917
2016-07-09,9,256
2016-07-09,3,416
2016-07-09,1,984
2016-07-09,9,296
2016-07-09,3,784
2016-07-09,7,925
2016-07-09,8,967
2016-07-09,7,652
2016-07-09,3,403
2016-07-10,5,845
2016-07-10,5,908
2016-07-10,7,355
2016-07-10,2,527
2016-07-10,9,175
2016-07-10,1,518
2016-07-10,2,31
2016-07-10,2,195
2016-07-10,8,501
2016-07-10,2,864
2016-07-10,5,316
2016-07-10,8,497
2016-07-10,1,909
2016-07-10,9,624
2016-07-10,5,619
2016-07-10,1,347
2016-07-10,9,978
2016-07-10,2,460
2016-07-10,6,143
2016-07-10,9,923
2016-07-11,1,159
2016-07-11,6,546
2016-07-11,1,516
2016-07-11,4,620
2016-07-11,3,546
2016-07-11,1,527
2016-07-11,1,911
2016-07-11,9,485
2016-07-11,2,654
2016-07-11,5,575
2016-07-11,4,552
2016-07-11,0,90
2016-07-11,0,499
2016-07-11,9,886
2016-07-11,7,975
2016-07-11,3,356
2016-07-11,9,818
2016-07-11,0,809
2016-07-11,1,389
