Unnamed: 0,L1,L2,Attendance,Weather,PitchCondition
36780,2.068869358,0.413459222,1,4,3
36781,1.1425802059999999,1.13376768,1,5,1
36782,1.44574951,0.8770570259999999,1,5,1
36783,1.3890340230000002,1.097481318,1,2,1
36784,0.941132903,1.904295812,3,2,1
36785,1.359275325,1.2858769209999998,1,2,1
36787,1.771358922,1.160700875,1,6,1
36788,2.147501137,0.791494495,3,2,2
36790,1.072475603,1.280135086,1,6,5
36791,1.644530456,1.352374196,1,2,5
36792,1.2821046520000001,1.263658997,1,1,1
36793,0.7143310409999999,1.654273406,1,5,1
36794,1.414548828,1.286583742,1,2,1
36799,2.019864539,0.482990927,1,5,1
36800,2.165454409,0.6025792170000001,1,5,1
36801,1.678174901,1.074893986,1,2,2
36802,0.579378734,2.015001515,1,5,3
36803,1.042992352,1.477395064,1,5,2
36804,1.269329116,1.049761605,3,2,1
36805,1.027239856,1.274846439,1,2,1
36806,2.155000933,0.450597325,1,2,1
36807,0.7254824870000001,1.803334824,3,3,2
36809,1.029063404,1.228514195,1,2,2
36810,1.266656831,1.055985889,1,2,1
36811,1.306996366,0.924446821,1,5,7
36813,1.605314254,0.916109807,1,2,1
36814,1.7796387980000001,0.594082757,1,2,1
36816,0.647224305,1.54045264,3,5,1
36817,1.413368713,1.0146469340000002,3,2,1
36819,1.702877166,0.8377956990000001,1,2,1
36821,0.922314637,1.420235479,1,5,1
36822,1.305776295,1.659020421,1,13,1
36823,1.7854679180000002,0.55661863,1,5,1
36824,1.184335347,1.089738215,1,4,4
36825,2.030136255,1.008579498,1,7,5
36827,2.055083027,0.629822965,1,5,1
36828,1.900383804,0.681403722,1,5,1
36831,1.120094892,1.8191306390000002,1,2,1
36832,1.0044526390000001,1.472598805,1,2,1
36833,1.179237085,1.2762520179999999,1,2,2
36834,2.06375363,0.524386606,3,2,2
36836,1.326421244,0.93513137,3,1,1
36837,1.7198676130000001,0.9705780690000001,1,5,3
36838,1.863690949,0.7340540659999999,1,2,1
36841,1.204808756,1.222802757,3,5,2
36842,1.082884529,1.249053272,3,1,2
36843,1.311284415,1.139872486,1,13,5
36844,2.256738404,0.572687046,3,2,1
36845,1.8138916,0.9780632459999999,1,3,1
36848,1.158730692,1.0875173740000001,1,2,1
36849,1.155224106,1.117001761,1,2,2
36850,1.825339439,0.937892692,1,1,1
36852,1.6646348130000002,0.886606088,1,2,1
36853,1.032260664,1.3131070740000002,1,5,2
36854,1.105085684,1.323334559,1,5,3
36855,1.709492614,0.8486788209999999,1,2,1
36856,1.1503664390000001,1.5929027230000001,3,5,2
36857,1.05227523,1.211656538,1,5,1
36858,1.095666861,1.26669241,3,5,1
36859,0.959664284,1.760174972,1,2,1
36861,1.532477651,1.280618196,1,2,1
36862,1.5280736369999999,1.086475485,1,2,1
36863,2.339699907,0.446836533,1,2,1
36865,1.8024578519999999,0.82747494,1,5,1
36866,0.79790606,1.599385434,1,5,1
36867,1.4325306359999999,1.076383864,1,2,1
36868,1.935080035,0.579717913,1,2,1
36871,1.135048435,1.1545321640000001,1,2,1
36872,1.381570414,1.234550338,1,2,1
36873,1.7925412059999999,0.8153883829999999,3,2,1
36874,1.256994058,1.4708169709999999,1,2,1
36875,1.983963305,0.849757503,1,4,3
36876,2.42037409,0.741675876,1,2,1
36877,1.29840809,1.072019757,3,1,2
36878,1.77291381,0.65237541,3,2,2
36879,1.237182748,1.048342105,3,4,1
36880,2.077394533,0.518937131,1,4,3
36882,1.3282278490000001,1.108622711,3,3,1
36883,1.6271825309999999,0.884799091,1,2,1
36884,1.1807154690000001,1.202564701,1,2,1
36886,1.2765783000000002,0.94445061,1,2,1
36887,0.783609604,1.7524414990000001,3,2,1
36888,1.580996566,1.2167298340000001,1,2,1
36890,1.127671877,1.204242571,3,2,2
36893,1.8717026030000001,1.017344788,3,2,1
36894,0.79214253,1.78268856,1,1,1
36895,1.202581627,1.18897577,1,6,9
36897,1.649650202,0.826512226,1,9,1
36898,1.6990943440000001,1.028604444,1,2,1
36899,1.625012544,1.209004781,1,9,1
36901,0.922134157,1.213073476,3,2,1
36902,1.9446862280000001,0.82884598,1,2,1
36903,1.176246631,1.4040905209999999,1,2,2
36904,0.997330828,1.27500622,1,2,2
36905,1.058384387,1.556027181,1,2,1
36906,1.557214259,0.805629774,1,5,1
36907,1.4024037409999999,0.851325025,1,5,1
36908,1.717982434,0.811198055,1,2,1
36909,1.117909227,1.108919133,1,14,1
36910,1.329079462,1.106206,3,2,1
36911,1.631932349,1.110998442,1,2,1
36913,1.577156798,1.315509145,3,2,1
36915,1.264065757,0.995857227,3,2,2
36916,0.8240914570000001,1.481831133,1,2,1
36917,1.01277736,1.5619939409999999,1,3,1
36921,1.460234201,1.103045875,1,1,1
36923,0.910826543,1.53130026,1,2,2
36925,1.5612784730000002,1.000960055,1,2,1
36926,1.5263592080000001,0.965610104,1,2,1
36927,0.863528878,1.6738321530000002,1,2,1
36929,1.1500003090000002,1.148623285,3,2,1
36930,0.872550985,1.787390445,2,5,2
36931,1.736980905,0.583811551,1,5,2
36932,1.209127864,1.155419889,3,4,3
36933,0.944780287,1.827393918,1,2,1
36934,1.486194396,1.223293125,1,4,3
36935,1.7093238519999998,0.649682994,1,1,1
36937,1.155219271,1.088685398,1,2,2
36938,1.711473644,0.852302043,1,2,1
36940,1.6280892969999998,0.986712275,1,4,3
36941,1.5696285319999999,1.00910418,3,3,1
36942,1.8878202819999998,0.648362539,1,2,1
36943,0.95140466,1.3641599009999998,1,2,1
36944,1.0422091470000001,1.300798122,1,2,1
36946,1.006869456,1.596552856,1,1,1
36948,1.534467851,1.180132647,1,13,5
36949,1.4782548,1.318427566,1,2,1
36950,1.231892086,1.20839325,1,2,1
36951,1.486983269,1.122312548,1,5,1
36952,0.623494216,1.488341542,2,1,2
36953,1.2037333909999999,1.102624917,1,3,1
36954,1.071866268,1.228720159,3,2,1
36955,1.092646976,1.306133895,1,5,1
36956,0.8947888629999999,1.55188135,1,5,1
36957,1.9296124669999999,0.596779489,1,5,1
36958,1.7160042340000001,0.720257468,3,2,2
36960,1.4610465,0.9926523979999999,1,2,1
36961,1.250252495,1.247697707,1,3,1
36962,0.8173539679999999,1.636210168,1,7,2
36964,1.625192175,0.948896484,1,5,1
36965,1.216254444,1.070238862,1,4,3
36966,1.763272934,0.623523085,1,5,3
36967,1.6211245269999999,0.7686383000000001,1,5,1
36969,1.87442179,0.602118981,3,2,2
36970,1.642475926,0.9164334470000001,1,2,1
36971,1.184562914,1.4239028180000002,3,5,1
36972,1.2364450059999998,1.304071572,3,1,1
36973,1.833305917,0.916357889,1,3,2
36974,1.16688487,1.4296640980000002,1,3,2
36975,1.51927701,1.090412915,1,2,1
36976,1.376015617,0.989742525,1,2,2
36977,0.9797588559999999,1.404114565,1,2,1
36978,1.4815090780000002,1.05703367,1,2,2
36980,1.070055714,1.178572439,1,1,1
36981,1.4160521209999999,0.977390295,1,2,2
36982,0.896610097,1.657024145,1,5,1
36983,1.398778563,1.240102498,1,3,1
36984,2.221888044,0.467910714,1,3,2
36985,1.27542923,1.4253415790000001,4,4,8
36988,1.702418315,1.0285903459999999,1,1,1
36989,1.1239844159999999,1.306647308,2,2,2
36990,1.928297821,0.554264071,1,5,2
36991,1.258911399,0.92061532,1,2,1
36992,0.979512695,1.196387284,3,2,1
36993,1.442203889,0.892709642,1,2,1
36994,0.970185167,1.431362829,1,2,1
36995,1.918290665,0.7587148840000001,1,2,1
36996,1.858228205,0.783402706,1,2,2
36997,2.420821138,0.687620479,2,2,1
36998,1.486796922,0.9088856040000001,1,2,1
36999,1.299837987,1.068363075,1,4,1
37000,1.295191341,1.089048847,1,2,1
37001,1.5435901319999998,1.038065063,1,13,1
37004,1.119563149,1.473134489,2,2,2
37005,1.727763142,0.676765685,3,5,1
37006,1.448208715,1.106127789,1,3,1
37008,1.290879527,1.387524234,1,2,2
37009,1.313278336,0.905327398,1,2,1
37011,1.5814300369999998,1.009896107,1,2,1
37012,0.999841256,1.231538969,1,1,1
37015,1.559806324,1.269485365,1,2,1
37016,0.8,2.3,3,5,1
37017,1.238589114,1.422088267,3,2,1
37018,1.182003825,0.943532612,1,5,1
37019,2.572851214,0.41249404700000003,1,2,1
37020,2.0483537,0.361466005,3,5,2
37021,1.490089756,1.232749095,3,2,2
37022,1.382063192,1.0741872890000002,1,6,1
37023,1.177285376,1.220771542,1,2,1
37024,0.788081477,1.8687078590000001,1,2,1
37025,2.355451078,0.48232084700000005,1,5,1
37026,1.3567136069999999,1.255875839,1,2,1
37027,1.227712443,1.094800385,1,2,3
37029,1.7811765469999998,0.527047688,1,2,1
37030,1.033189216,1.1219937070000001,1,5,7
37031,1.980376159,0.702415785,1,5,1
37032,2.1636827480000003,0.645318932,3,2,2
37035,1.079336742,1.2620517629999999,1,2,1
37036,1.6401075019999998,0.763906263,1,5,1
37037,1.99058626,0.664058438,1,5,2
37038,1.3668833059999999,1.247968947,3,2,1
37039,1.206476527,1.27021748,3,5,2
37040,1.4474805290000001,1.294021214,1,14,1
37041,1.5842230880000001,1.027462397,1,1,1
37042,1.2404024759999999,1.4152676119999998,1,6,1
37043,1.4701350640000002,1.122306142,1,2,1
37044,1.062438644,1.342208549,1,5,1
37045,1.469766656,0.896700297,1,2,2
37046,2.450062102,0.46223814399999996,1,4,3
37047,1.8852267130000002,0.777907694,1,2,1
37052,0.556410039,2.16980311,1,5,1
37053,0.8610460809999999,2.954974726,1,5,6
37054,2.788401692,0.598493131,1,16,6
37055,1.129839448,2.179885226,1,6,6
37056,2.279420676,0.619814779,1,5,6
37057,0.7397508,2.73980915,1,11,6
37058,1.1312809609999999,2.560730082,1,6,6
37059,1.194187497,2.174860656,1,2,6
37060,1.2165823390000001,1.116361891,3,13,6
37061,0.933801855,1.5045711959999999,5,13,6
37064,1.0095612729999999,2.124079734,1,16,6
37066,0.593216422,3.13389208,1,5,6
37067,2.009561913,1.5133483730000001,1,16,6
37068,1.728804553,1.5418964,1,5,6
37069,1.7058292330000002,1.4607518259999999,1,5,6
37071,1.5972361469999998,1.0966164520000001,1,16,6
37072,0.921459792,1.995706596,1,2,6
37073,0.700525018,3.698909019,1,16,6
37074,1.1453264890000001,1.072091366,5,5,6
37076,2.057439269,0.7471230590000001,3,2,1
37077,1.2545759159999998,1.4798895859999999,3,10,2
37078,1.4863086630000002,1.009677734,3,2,1
37079,2.135416668,0.744005156,1,2,1
37080,0.915086187,1.962191864,3,2,3
37081,1.279991828,1.0019736129999999,3,5,1
37082,1.559557241,1.231332724,4,2,1
37083,1.6308434509999998,1.1745857020000001,3,2,2
37084,1.564266053,1.232667878,2,2,1
37085,2.207489116,0.779931963,1,2,1
37086,1.283532631,1.3973081040000002,3,5,6
37087,1.385499117,1.267687274,3,6,5
37088,1.3802659130000001,1.444213161,1,2,1
37089,1.531055052,1.067869128,2,2,1
37091,1.6119498769999998,0.9807339190000001,3,2,2
37093,1.8919746769999999,1.112688694,2,2,2
37094,0.878336986,1.830151349,2,3,1
37095,1.779000095,0.988380919,3,4,3
37096,1.187313508,1.291913991,3,1,7
37097,1.99907388,0.755295938,2,4,1
37098,1.014032743,1.8433826080000002,2,2,1
37099,1.436038591,1.173302717,1,2,1
37100,2.345603397,0.748287716,1,5,1
37101,1.459985549,1.002828178,3,2,1
37102,1.743432434,0.9934586809999999,3,1,1
37103,1.8454541869999999,0.907295492,2,4,1
37104,1.810771758,0.789839814,1,2,1
37105,2.051430165,0.851073155,3,8,4
37107,1.355944517,1.189116244,4,5,2
37108,0.805049679,1.809455431,3,2,1
37109,1.2430725059999999,1.19282841,1,2,1
37110,1.838719099,0.916974086,1,3,2
37111,1.192514473,1.5267837309999999,3,2,1
37113,1.302144763,1.4162713530000002,1,2,2
37114,0.950067219,1.789384611,1,2,6
37115,2.71614548,0.752170294,2,4,1
37116,1.588260955,1.080805654,1,2,1
37117,1.254550297,1.289686045,3,5,1
37119,1.0055817329999999,1.4457835959999998,2,2,2
37122,2.1237308109999997,0.871981536,3,5,1
37123,1.395530943,1.134492871,3,2,6
37124,1.4064530569999998,1.0469923509999999,3,2,1
37126,1.440333901,1.19748909,1,9,1
37127,1.194264705,1.6927986330000002,1,2,1
37128,1.68706876,0.964585713,3,2,1
37129,1.1490312059999999,1.160575066,4,2,8
37130,1.405302289,1.111519086,3,4,3
37131,1.969593861,0.979259895,3,2,1
37132,1.506329118,1.023341626,3,5,1
37133,1.534132768,1.287845851,1,2,2
37134,0.70316756,2.166020875,2,1,1
37137,1.4431861190000002,1.2586918809999998,3,2,1
37138,1.564397465,1.2420934829999999,4,4,8
37139,1.340432004,1.385515716,3,2,2
37140,0.8692795179999999,1.644087747,1,2,6
37142,1.701771346,0.96977472,3,2,6
37143,1.835961679,0.951339545,3,2,1
37144,1.496434345,1.094140766,4,2,2
37145,1.193562754,1.4982121869999998,2,2,1
37146,1.2780487170000001,1.194429708,3,5,2
37148,2.156589803,0.736472575,3,2,1
37149,1.490074678,0.998783249,1,4,1
37152,1.994568001,0.920565335,3,3,1
37153,2.040038834,0.99605933,1,4,1
37154,2.0988543330000002,1.021528578,3,9,1
37155,1.816462199,0.9452743140000001,3,4,1
37156,1.7209697990000001,0.923357016,3,6,10
37157,1.1872681440000001,1.348624535,3,2,1
37158,1.7324756000000001,0.991410773,3,6,2
37159,1.38371143,0.9711149729999999,1,9,2
37160,1.512789599,1.095739573,3,6,5
37161,1.618746214,0.9932317690000001,2,5,2
37163,1.946263195,0.985737484,3,5,2
37164,1.796485044,1.135053025,2,2,2
37165,1.3328325890000001,1.238510195,1,2,1
37166,2.518561692,0.7100612959999999,3,5,1
37167,1.2920004379999999,1.296704226,3,2,1
37169,2.3006036080000003,0.5916470420000001,1,5,1
37170,1.632530536,0.9295001209999999,3,5,1
37171,1.614097975,1.054398441,2,2,1
37172,1.3793578130000002,1.042514275,1,5,1
37173,1.005966307,1.7471081080000002,1,4,1
37175,1.3816278359999998,1.193441891,1,2,1
37176,1.417239444,0.995845957,3,2,1
37177,1.5163153219999999,1.066769989,1,2,1
37178,1.192650231,1.5321107230000002,4,2,1
37179,0.839872793,1.8319807190000001,1,2,1
37180,1.1803377720000001,1.192531655,3,2,2
37181,1.7539766019999998,0.906706535,3,2,1
37182,2.148465387,0.749043362,3,2,2
37183,1.97950133,0.84871058,1,2,6
37185,1.876873852,0.932351941,2,6,2
37187,1.2830243540000001,1.588442747,2,2,6
37188,1.8486899719999998,0.96559063,3,2,2
37189,1.06631167,1.370779788,1,5,5
37190,1.6520670730000002,0.8328862220000001,2,1,4
37191,1.4574791459999998,1.075070467,1,3,1
37194,0.754141032,1.734310276,3,11,6
37195,2.031202106,0.853677605,3,2,2
37196,2.1445066919999998,0.8041699809999999,3,5,2
37199,1.475664681,1.0310144190000001,1,5,1
37200,0.9545978620000001,1.441864155,1,2,1
37201,1.1315459509999999,1.298673812,3,2,1
37202,1.004594097,1.780167034,2,1,1
37203,1.294973844,1.287176754,3,2,6
37204,1.383076903,1.568584046,3,1,1
37205,1.127539095,1.536971795,1,5,2
37206,1.206388276,1.410938398,1,5,1
37207,1.542292224,1.3900777969999998,3,2,2
37208,1.07023988,1.595318061,1,2,3
37209,2.33599316,0.761036904,1,2,1
37210,1.4996232180000002,1.270011686,3,2,1
37211,2.096964776,0.8647278820000001,3,2,6
37212,1.123203073,1.75005221,1,1,1
37214,1.905703885,1.005503942,3,2,1
37215,1.186752117,1.362878204,3,2,1
37216,1.8540314230000001,0.671035766,3,2,2
37217,1.447303145,0.9932589759999999,1,5,1
37218,1.09683289,1.687722969,2,4,7
37219,1.9945414030000002,0.684999452,3,1,3
37220,1.725045147,1.028258589,3,4,3
37221,1.670937976,0.8431448109999999,2,2,7
37222,1.956934675,0.6816090840000001,1,4,1
37225,1.6462783109999999,1.08116307,3,1,1
37226,2.084527857,0.751361572,2,2,1
37227,1.066048626,1.713492411,4,4,2
37228,1.335100427,1.393675412,3,5,1
37229,2.084292202,0.866334643,3,1,7
37230,1.613596744,0.974239355,2,2,2
37231,1.345722936,1.143651184,3,5,3
37232,1.097789744,1.55126063,2,2,1
37233,1.7449831880000002,1.022430053,3,2,6
37235,1.2213348659999999,1.751576559,2,2,6
37236,1.180550928,1.287441508,3,6,2
37237,1.2325366640000002,1.103516889,1,9,1
37241,1.147314677,1.687527276,2,5,1
37243,1.6782046259999999,1.171778108,3,5,1
37244,2.4890294109999997,0.8635649809999999,2,2,2
37245,1.6811085940000001,0.849761566,2,2,2
37246,1.760952796,0.861984174,2,2,1
37249,1.2393854770000001,1.209710858,3,2,1
37252,1.740266081,0.7447995479999999,3,6,8
37253,1.289609456,1.414406696,3,2,2
37254,1.115229808,1.3580262840000001,3,5,1
37256,1.7041172919999998,0.804808418,2,2,5
37257,1.625522451,0.8791936690000001,3,2,6
37258,1.40403943,1.224024513,1,2,1
37259,2.135350275,0.8060154540000001,2,2,1
37260,1.046373426,1.861788775,2,2,1
37261,2.387318538,0.835748367,1,2,2
37262,1.401117163,1.109812534,3,2,1
37263,1.557395153,1.050509298,1,6,1
37264,2.13188591,0.817538076,1,6,5
37265,2.1605825640000003,0.755566683,1,4,1
37266,1.8059610080000001,1.129480582,1,5,2
37268,1.172500594,1.570952305,3,5,1
37270,1.5093594680000002,1.0232995040000001,3,2,1
37271,2.108801909,0.716340016,1,4,1
37272,1.5567998269999999,1.044303709,3,2,2
37274,1.765427465,1.069962723,3,2,1
37275,1.6358181619999999,0.9783849859999999,1,2,2
37276,1.278098068,1.4331922780000002,3,1,3
37277,1.832993006,0.854787353,3,5,1
37278,1.185159331,1.370174976,1,2,6
37279,1.8159510980000002,0.919495231,3,2,6
37280,0.997115793,1.7147971080000002,3,2,1
37284,1.536989072,1.251550583,3,6,2
37285,1.5728952840000001,1.02888084,3,5,3
37286,1.2337033240000002,1.257917931,1,5,1
37287,1.56809705,0.929491983,2,14,1
37288,1.6042461119999998,0.9846616159999999,3,4,3
37289,1.120426495,1.3715877730000001,3,2,2
37290,1.2450961459999998,1.08573346,2,6,10
37291,1.654926458,0.684722987,1,6,5
37292,1.491134229,1.3741047380000002,3,2,6
37293,1.416614763,1.3655064280000002,2,2,2
37295,1.303363491,1.342925761,1,2,2
37296,1.240179168,1.269382197,2,2,2
37297,1.3125796859999999,1.419842222,2,3,2
37298,1.254497039,1.399294998,1,2,2
37299,1.788739708,1.088104711,3,4,1
37301,1.6674728419999998,0.831307262,5,2,1
37302,1.55233164,1.044275108,3,2,1
37303,1.0007058000000002,1.863646647,3,2,2
37304,1.3953400409999999,1.1633359490000001,3,2,1
37305,1.8678506209999999,1.177985791,1,14,2
37306,1.872920127,0.819604718,3,2,1
37307,1.6289159880000001,0.985048767,2,2,1
37308,1.78288158,1.017473099,3,2,1
37309,1.7378630919999998,0.9918960729999999,1,2,2
37311,1.013009173,1.469584872,1,5,1
37312,1.925587497,0.87783648,3,1,6
37313,1.5727260140000001,0.9493735729999999,2,5,1
37314,1.291963727,1.7548368540000001,3,2,2
37315,1.775202792,0.886749114,3,1,1
37317,1.75988863,1.002167314,1,5,1
37318,1.067711572,1.573008451,2,14,7
37320,1.040431476,1.8730899630000002,2,2,2
37321,2.8694383489999997,0.714017735,3,2,1
37322,1.078585068,1.472645658,1,5,1
37323,1.53778003,1.288113321,1,5,1
37324,1.410845325,1.17089346,2,5,1
37325,1.246470557,1.292351437,2,5,1
37327,2.027573841,0.8784223240000001,3,2,2
37328,1.8246149740000002,0.92481178,3,4,3
37329,1.025436783,1.467609213,2,1,3
37330,2.574441171,0.688730049,1,1,3
37331,1.6213565680000002,1.094912148,3,2,1
37332,2.4984731559999998,0.747246952,3,2,1
37333,1.86536947,0.9598149220000001,3,2,1
37335,2.495705719,0.616155324,1,5,1
37336,1.238278458,1.4795991130000001,2,6,6
37338,1.718793284,0.977371953,2,9,5
37339,1.7124829769999999,0.9200234079999999,3,2,1
37340,0.9842379379999999,1.3643645430000002,3,6,5
37341,2.44993857,1.015728259,3,5,2
37342,1.0973262529999999,1.46983894,4,2,6
37343,1.9050584680000002,0.700001656,3,5,1
37344,2.0565758219999997,0.8719481,3,5,1
37346,1.89843224,1.00403236,1,2,2
37348,1.4082040919999999,1.118502374,1,2,2
37349,1.504744829,1.098949269,1,4,3
37350,1.729749596,0.894371785,3,4,9
37351,1.719217486,0.990984454,3,1,3
37352,1.4879348140000002,1.340026813,3,1,3
37353,2.204968913,0.793055787,3,9,1
37356,2.25717861,0.8530408140000001,3,5,3
37358,0.966959848,1.6709183230000002,2,2,1
37360,1.814679322,0.6994960920000001,2,1,4
37361,1.5792958869999998,1.11221372,2,2,1
37362,1.562250023,1.077689941,3,2,2
37363,1.75232551,1.023326709,3,2,6
37364,1.295593641,1.1501852590000001,1,1,3
37365,1.368468385,1.097730616,3,5,6
37366,1.144110613,1.191309685,3,2,1
37368,1.7480497259999999,0.8745421729999999,1,2,1
37369,1.7466926969999998,1.15513074,3,2,1
37370,1.215086625,1.359915264,1,5,1
37373,2.3262196509999997,0.705425781,1,2,1
37374,1.287755524,1.237058713,1,2,2
37375,2.119443314,0.6540616579999999,3,2,1
37376,1.545186741,0.966807675,3,8,4
37377,1.3308840290000001,1.34071585,1,5,2
37378,1.918364449,0.8576160140000001,3,2,1
37380,1.400257276,1.231901868,2,4,1
37382,1.978304099,0.716302875,1,6,2
37383,1.964896767,0.822402448,3,6,5
37384,1.68720889,0.917817043,2,2,1
37385,2.057849146,0.8104463479999999,2,2,1
37386,1.509232115,0.996268499,3,2,2
37387,1.270114696,1.24906265,3,2,2
37388,1.560020256,0.9015914420000001,1,2,1
37389,1.0450984209999998,1.652049273,1,5,1
37390,1.077642965,1.5952539730000002,2,2,1
37391,1.4510604999999999,1.398480573,3,2,1
37392,1.154015054,1.762019465,2,2,1
37394,1.6384729969999998,1.0432209540000001,1,1,1
37395,1.6900865680000001,1.064869316,2,2,1
37396,1.9084991880000002,0.9359616690000001,3,5,1
37399,1.516725185,0.9912843240000001,1,2,1
37400,1.44427656,1.1068966340000002,3,4,6
37402,1.687908552,1.0014471040000001,2,5,6
37403,1.310808166,1.2682292579999999,3,3,2
37404,1.0792154870000001,1.4095944059999999,2,5,1
37405,0.654198397,2.078180253,3,2,1
37406,1.317304783,1.214688849,3,2,1
37408,1.913260061,0.921544757,1,2,2
37409,1.631150053,0.896509395,1,2,2
37411,1.00398031,1.71387141,2,6,4
37412,0.999618131,1.7567505540000001,2,9,1
37413,1.351064338,1.250211833,1,5,1
37414,1.388314523,1.251952698,3,2,3
37415,2.823685238,0.589197966,1,5,1
37416,1.314590215,1.196745612,3,2,6
37417,1.860872401,0.645648121,1,2,1
37419,1.11419949,1.342190526,3,2,1
37420,2.010769032,0.7892053640000001,3,2,1
37422,1.925283575,0.854898673,1,2,1
37423,1.5012597,1.161211317,3,2,1
37424,1.414915741,1.378967029,2,2,2
37425,1.997672115,0.803859093,4,5,3
37426,1.693820946,0.9386357209999999,3,2,1
37427,2.001237375,0.610812272,3,2,1
37428,1.472187851,1.173425926,1,1,2
37429,1.945599263,0.86784812,2,2,2
37431,1.01500311,1.866372745,3,5,1
37432,1.056877917,1.671131252,2,2,1
37434,2.6187662019999998,0.8622700090000001,1,4,1
37435,1.250311406,1.540429923,3,2,1
37436,1.3673153930000002,1.2631801679999999,2,2,2
37437,1.6049957209999999,0.886672676,3,2,3
37438,2.401128583,0.7891030179999999,3,2,1
37439,1.347851766,1.02154914,1,5,1
37440,1.257687928,1.395632393,2,4,3
37441,1.831155246,0.968457276,2,2,1
37442,1.2485962529999999,1.4507503730000002,4,2,2
37443,1.310058945,1.24269877,3,2,2
37444,1.722390048,0.916022276,3,2,1
37445,1.6269097680000002,0.930862552,1,2,2
37447,1.0410504870000001,1.364837848,1,2,1
37448,1.023162616,1.4217977940000002,3,5,1
37449,1.639217955,1.1186889690000001,3,4,3
37450,2.4204837269999997,0.7178630429999999,2,18,1
37452,1.313756696,1.352659778,3,5,2
37453,2.34923708,0.694332093,3,4,3
37454,1.271155934,1.282480883,3,5,1
37455,1.5685158319999999,1.279197434,3,2,2
37456,1.836928214,0.844717797,2,3,6
37458,1.528173451,1.040781364,1,5,6
37459,1.6021123940000002,1.036349791,3,3,1
37460,1.908421063,0.819917505,2,2,2
37461,1.375612426,1.13825585,1,9,5
37462,1.8225623919999998,0.758123856,2,6,1
37465,1.227870145,1.330285594,1,2,1
37466,1.753593886,1.181879815,3,2,1
37467,1.821772234,0.9722534209999999,3,2,1
37468,1.3563566630000001,1.047009914,3,5,1
37469,1.2932413520000001,1.4669976219999998,3,2,2
37470,2.656693579,0.7886370970000001,4,2,1
37472,1.2598687720000001,1.562223154,1,1,1
37475,1.674494506,1.2507288109999999,3,2,1
37476,1.900504222,0.897409274,3,2,1
37479,2.075576023,0.681339418,1,5,1
37480,1.063626935,1.645498469,3,5,1
37481,1.100773017,1.27262033,2,2,1
37482,1.84369568,1.018411888,3,2,1
37483,1.977317685,0.820476546,3,4,1
37484,0.869925939,1.8109803880000002,2,1,1
37485,1.0491563720000001,1.6307576209999999,1,5,1
37486,1.497588758,1.184667696,1,6,5
37487,1.9042518780000002,0.838021542,5,2,2
37488,1.198255761,1.15833239,1,2,1
37489,0.967629862,1.919066855,2,6,5
37490,1.596826336,1.346259295,2,2,1
37491,1.5082532309999999,1.267325187,3,2,1
37492,1.531995728,0.8961967890000001,3,2,1
37493,2.141966779,0.6942625990000001,1,5,1
37494,1.56396093,0.9317573990000001,3,5,6
37496,1.0175064809999999,1.694245547,3,1,6
37498,2.237748746,0.9846611690000001,3,1,1
37499,2.632849198,0.728624809,1,2,1
37500,0.7889351379999999,1.813649255,1,5,1
37501,2.504677937,0.5878141960000001,1,4,3
37503,1.857705399,0.779231252,3,7,9
37506,0.9229209140000001,1.921313324,2,6,1
37508,1.87881188,0.920756962,3,2,2
37509,1.203939238,1.376845757,1,2,1
37510,1.396161651,1.116179509,1,2,1
37511,1.2940472840000001,1.18582871,1,2,1
37513,1.335979712,1.275869953,2,2,1
37514,1.187566515,1.30329437,2,4,3
37515,1.823568668,0.863928063,3,2,1
37516,1.355869279,1.200518993,3,2,1
37517,1.5116753790000002,1.372012739,3,4,3
37518,1.705819751,0.870203191,1,4,3
37519,1.114930197,1.5793569090000001,3,2,1
37520,1.304601544,1.3563633659999998,3,2,2
37521,2.473486388,0.706527373,3,2,1
37523,2.548102376,0.669224209,2,5,1
37524,1.257204233,1.108258715,3,3,6
37525,1.293778618,1.212688157,3,2,3
37526,1.499468864,1.086872498,3,2,1
37527,2.758861992,0.650381655,3,2,1
37528,1.481375111,1.101900332,1,2,1
37529,1.993166138,0.795929363,3,5,1
37530,0.863504587,1.7584678219999998,3,2,1
37531,1.95794551,0.77096072,3,2,6
37532,1.697233442,0.930836586,3,2,1
37534,1.683488412,1.2667856659999999,3,2,6
37535,1.2009143709999999,1.3554872690000002,3,4,3
37536,0.979759798,1.651882591,3,1,2
37537,1.8236218519999998,0.887993802,2,4,3
37538,1.6540940419999999,1.1823738959999999,3,2,3
37540,1.103312193,1.648951992,2,2,1
37541,1.12526493,1.4484598309999999,1,2,1
37543,1.1032467190000002,1.290054347,3,5,1
37544,2.023501024,0.826182357,3,5,3
37545,1.8884934759999998,0.823503648,1,2,1
37546,1.378480132,1.158481777,3,2,1
37547,1.412547849,1.234623196,3,2,2
37548,1.119325882,0.9670772129999999,1,5,1
37549,1.4277543519999998,1.094794327,3,5,2
37550,1.6029503809999999,0.923042103,3,5,1
37552,1.788257351,0.845546366,1,2,1
37553,1.355787645,1.184615785,1,2,1
37555,1.729207349,1.034570534,3,2,1
37556,1.392712874,1.4887379680000001,3,3,1
37557,1.91530602,0.833023953,2,2,1
37558,1.124729592,1.671288677,2,4,3
37559,1.3876462280000001,1.127046533,1,2,1
